"file","line","hex","suggested_token","context"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4178","#878a99","(unmapped)","background: #878a99;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4179","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4189","#f06548","(unmapped)","color: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4195","#f06548","(unmapped)","background: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4196","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4235","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4238","#fff","--legience-bg-card","border-color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4249","#0ab39c","(unmapped)","&.dot-success { background: #0ab39c; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4250","#f06548","(unmapped)","&.dot-danger { background: #f06548; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4251","#f7b84b","(unmapped)","&.dot-warning { background: #f7b84b; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4252","#299cdb","(unmapped)","&.dot-info { background: #299cdb; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4253","#878a99","(unmapped)","&.dot-secondary { background: #878a99; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4268","#0ab39c","(unmapped)","color: #0ab39c;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4374","#fff","--legience-bg-card","background: var(--legience-bg-card, #fff);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4384","#212529","(unmapped)","background: #212529;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4385","#32383e","(unmapped)","border: 1px solid #32383e;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4404","#e9ebec","(unmapped)","border-bottom: 1px solid var(--legience-border-hairline, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4405","#f3f6f9","(unmapped)","background: var(--legience-bg-card-hover, #f3f6f9);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4422","#2a2f34","(unmapped)","background: #2a2f34;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4423","#32383e","(unmapped)","border-color: #32383e;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4516","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4576","#405189","(unmapped)","background: var(--chip-color, #405189);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4578","#405189","(unmapped)","border-color: var(--chip-color, #405189);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4591","#f06548","(unmapped)","color: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4593","#f06548","(unmapped)","i { color: #f06548; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4596","#f06548","(unmapped)","background: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4633","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4659","#f06548","(unmapped)","background: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4759","#405189","(unmapped)","background: linear-gradient(90deg, #405189, #299cdb);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4759","#299cdb","(unmapped)","background: linear-gradient(90deg, #405189, #299cdb);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4780","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4789","#f06548","(unmapped)","&[data-type=""HOSPITAL""]::before { background: linear-gradient(90deg, #f06548, #ff8a65); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4789","#ff8a65","(unmapped)","&[data-type=""HOSPITAL""]::before { background: linear-gradient(90deg, #f06548, #ff8a65); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4790","#0ab39c","(unmapped)","&[data-type=""CLINIC""]::before { background: linear-gradient(90deg, #0ab39c, #26d7b5); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4790","#26d7b5","(unmapped)","&[data-type=""CLINIC""]::before { background: linear-gradient(90deg, #0ab39c, #26d7b5); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4791","#299cdb","(unmapped)","&[data-type=""IMAGING""]::before { background: linear-gradient(90deg, #299cdb, #4fc3f7); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4791","#4fc3f7","(unmapped)","&[data-type=""IMAGING""]::before { background: linear-gradient(90deg, #299cdb, #4fc3f7); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4792","#f7b84b","(unmapped)","&[data-type=""PHYSICAL_THERAPY""]::before { background: linear-gradient(90deg, #f7b84b, #ffd54f); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4792","#ffd54f","(unmapped)","&[data-type=""PHYSICAL_THERAPY""]::before { background: linear-gradient(90deg, #f7b84b, #ffd54f); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4793","#7c3aed","(unmapped)","&[data-type=""CHIROPRACTIC""]::before { background: linear-gradient(90deg, #7c3aed, #a78bfa); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4793","#a78bfa","(unmapped)","&[data-type=""CHIROPRACTIC""]::before { background: linear-gradient(90deg, #7c3aed, #a78bfa); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4794","#ec4899","(unmapped)","&[data-type=""PHARMACY""]::before { background: linear-gradient(90deg, #ec4899, #f472b6); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4794","#f472b6","(unmapped)","&[data-type=""PHARMACY""]::before { background: linear-gradient(90deg, #ec4899, #f472b6); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4795","#14b8a6","(unmapped)","&[data-type=""LABORATORY""]::before { background: linear-gradient(90deg, #14b8a6, #2dd4bf); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4795","#2dd4bf","(unmapped)","&[data-type=""LABORATORY""]::before { background: linear-gradient(90deg, #14b8a6, #2dd4bf); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4796","#f97316","(unmapped)","&[data-type=""URGENT_CARE""]::before { background: linear-gradient(90deg, #f97316, #fb923c); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4796","#fb923c","(unmapped)","&[data-type=""URGENT_CARE""]::before { background: linear-gradient(90deg, #f97316, #fb923c); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4812","#405189","(unmapped)","background: linear-gradient(135deg, #405189 0%, #6477b8 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4812","#6477b8","(unmapped)","background: linear-gradient(135deg, #405189 0%, #6477b8 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4821","#f06548","(unmapped)","background: linear-gradient(135deg, #f06548 0%, #ff8a65 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4821","#ff8a65","(unmapped)","background: linear-gradient(135deg, #f06548 0%, #ff8a65 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4825","#0ab39c","(unmapped)","background: linear-gradient(135deg, #0ab39c 0%, #26d7b5 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4825","#26d7b5","(unmapped)","background: linear-gradient(135deg, #0ab39c 0%, #26d7b5 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4829","#299cdb","(unmapped)","background: linear-gradient(135deg, #299cdb 0%, #4fc3f7 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4829","#4fc3f7","(unmapped)","background: linear-gradient(135deg, #299cdb 0%, #4fc3f7 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4833","#f7b84b","(unmapped)","background: linear-gradient(135deg, #f7b84b 0%, #ffd54f 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4833","#ffd54f","(unmapped)","background: linear-gradient(135deg, #f7b84b 0%, #ffd54f 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4837","#7c3aed","(unmapped)","background: linear-gradient(135deg, #7c3aed 0%, #a78bfa 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4837","#a78bfa","(unmapped)","background: linear-gradient(135deg, #7c3aed 0%, #a78bfa 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4841","#ec4899","(unmapped)","background: linear-gradient(135deg, #ec4899 0%, #f472b6 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4841","#f472b6","(unmapped)","background: linear-gradient(135deg, #ec4899 0%, #f472b6 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4845","#14b8a6","(unmapped)","background: linear-gradient(135deg, #14b8a6 0%, #2dd4bf 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4845","#2dd4bf","(unmapped)","background: linear-gradient(135deg, #14b8a6 0%, #2dd4bf 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4849","#f97316","(unmapped)","background: linear-gradient(135deg, #f97316 0%, #fb923c 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4849","#fb923c","(unmapped)","background: linear-gradient(135deg, #f97316 0%, #fb923c 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4878","#f06548","(unmapped)","&[data-type=""HOSPITAL""] { background: rgba(240, 101, 72, 0.12); color: #f06548; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4879","#0ab39c","(unmapped)","&[data-type=""CLINIC""] { background: rgba(10, 179, 156, 0.12); color: #0ab39c; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4880","#299cdb","(unmapped)","&[data-type=""IMAGING""] { background: rgba(41, 156, 219, 0.12); color: #299cdb; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4881","#d97706","(unmapped)","&[data-type=""PHYSICAL_THERAPY""] { background: rgba(247, 184, 75, 0.12); color: #d97706; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4882","#7c3aed","(unmapped)","&[data-type=""CHIROPRACTIC""] { background: rgba(124, 58, 237, 0.12); color: #7c3aed; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4883","#ec4899","(unmapped)","&[data-type=""PHARMACY""] { background: rgba(236, 72, 153, 0.12); color: #ec4899; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4884","#14b8a6","(unmapped)","&[data-type=""LABORATORY""] { background: rgba(20, 184, 166, 0.12); color: #14b8a6; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4885","#f97316","(unmapped)","&[data-type=""URGENT_CARE""] { background: rgba(249, 115, 22, 0.12); color: #f97316; }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4946","#405189","(unmapped)","background: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4952","#f06548","(unmapped)","background: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","4992","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5015","#f06548","(unmapped)","color: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5085","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5127","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5134","#f06548","(unmapped)","color: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5147","#f7b84b","(unmapped)","border-left: 3px solid #f7b84b;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5245","#405189","(unmapped)","background: linear-gradient(90deg, #405189, #299cdb);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5245","#299cdb","(unmapped)","background: linear-gradient(90deg, #405189, #299cdb);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5254","#f06548","(unmapped)","&[data-type=""HOSPITAL""]::before { background: linear-gradient(90deg, #f06548, #ff8a65); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5254","#ff8a65","(unmapped)","&[data-type=""HOSPITAL""]::before { background: linear-gradient(90deg, #f06548, #ff8a65); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5255","#0ab39c","(unmapped)","&[data-type=""CLINIC""]::before { background: linear-gradient(90deg, #0ab39c, #26d7b5); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5255","#26d7b5","(unmapped)","&[data-type=""CLINIC""]::before { background: linear-gradient(90deg, #0ab39c, #26d7b5); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5256","#299cdb","(unmapped)","&[data-type=""IMAGING""]::before { background: linear-gradient(90deg, #299cdb, #4fc3f7); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5256","#4fc3f7","(unmapped)","&[data-type=""IMAGING""]::before { background: linear-gradient(90deg, #299cdb, #4fc3f7); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5257","#f7b84b","(unmapped)","&[data-type=""PHYSICAL_THERAPY""]::before { background: linear-gradient(90deg, #f7b84b, #ffd54f); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5257","#ffd54f","(unmapped)","&[data-type=""PHYSICAL_THERAPY""]::before { background: linear-gradient(90deg, #f7b84b, #ffd54f); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5258","#7c3aed","(unmapped)","&[data-type=""CHIROPRACTIC""]::before { background: linear-gradient(90deg, #7c3aed, #a78bfa); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5258","#a78bfa","(unmapped)","&[data-type=""CHIROPRACTIC""]::before { background: linear-gradient(90deg, #7c3aed, #a78bfa); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5259","#ec4899","(unmapped)","&[data-type=""PHARMACY""]::before { background: linear-gradient(90deg, #ec4899, #f472b6); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5259","#f472b6","(unmapped)","&[data-type=""PHARMACY""]::before { background: linear-gradient(90deg, #ec4899, #f472b6); }"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5273","#405189","(unmapped)","background: linear-gradient(135deg, #405189 0%, #299cdb 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5273","#299cdb","(unmapped)","background: linear-gradient(135deg, #405189 0%, #299cdb 100%);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5287","#f06548","(unmapped)","&.icon-hospital { background: linear-gradient(135deg, #f06548 0%, #ff8a65 100%); box-shadow: 0 3px 8"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5287","#ff8a65","(unmapped)","&.icon-hospital { background: linear-gradient(135deg, #f06548 0%, #ff8a65 100%); box-shadow: 0 3px 8"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5288","#0ab39c","(unmapped)","&.icon-clinic { background: linear-gradient(135deg, #0ab39c 0%, #26d7b5 100%); box-shadow: 0 3px 8px"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5288","#26d7b5","(unmapped)","&.icon-clinic { background: linear-gradient(135deg, #0ab39c 0%, #26d7b5 100%); box-shadow: 0 3px 8px"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5289","#299cdb","(unmapped)","&.icon-imaging { background: linear-gradient(135deg, #299cdb 0%, #4fc3f7 100%); box-shadow: 0 3px 8p"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5289","#4fc3f7","(unmapped)","&.icon-imaging { background: linear-gradient(135deg, #299cdb 0%, #4fc3f7 100%); box-shadow: 0 3px 8p"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5290","#f7b84b","(unmapped)","&.icon-therapy { background: linear-gradient(135deg, #f7b84b 0%, #ffd54f 100%); box-shadow: 0 3px 8p"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5290","#ffd54f","(unmapped)","&.icon-therapy { background: linear-gradient(135deg, #f7b84b 0%, #ffd54f 100%); box-shadow: 0 3px 8p"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5291","#7c3aed","(unmapped)","&.icon-chiro { background: linear-gradient(135deg, #7c3aed 0%, #a78bfa 100%); box-shadow: 0 3px 8px "
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5291","#a78bfa","(unmapped)","&.icon-chiro { background: linear-gradient(135deg, #7c3aed 0%, #a78bfa 100%); box-shadow: 0 3px 8px "
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5292","#ec4899","(unmapped)","&.icon-pharmacy { background: linear-gradient(135deg, #ec4899 0%, #f472b6 100%); box-shadow: 0 3px 8"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5292","#f472b6","(unmapped)","&.icon-pharmacy { background: linear-gradient(135deg, #ec4899 0%, #f472b6 100%); box-shadow: 0 3px 8"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5321","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5336","#0ab39c","(unmapped)","color: #0ab39c;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5378","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5425","#0ab39c","(unmapped)","color: #0ab39c;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5451","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5459","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5483","#b8860b","(unmapped)","color: #b8860b;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5493","#f06548","(unmapped)","color: #f06548;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5513","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5544","#1a1a2e","(unmapped)","background: #1a1a2e;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5559","#0ab39c","(unmapped)","color: #0ab39c;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","5590","#2d2d44","(unmapped)","background: #2d2d44;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","6182","#f59e0b","--legience-warning","background: linear-gradient(90deg, #f59e0b, #fb923c);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","6182","#fb923c","(unmapped)","background: linear-gradient(90deg, #f59e0b, #fb923c);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","6186","#10b981","(unmapped)","background: linear-gradient(90deg, #10b981, #34d399);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","6186","#34d399","(unmapped)","background: linear-gradient(90deg, #10b981, #34d399);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","6190","#3b82f6","--legience-accent","background: linear-gradient(90deg, #3b82f6, #60a5fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","6190","#60a5fa","(unmapped)","background: linear-gradient(90deg, #3b82f6, #60a5fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","7017","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","7018","#e9ecef","(unmapped)","border: 1px solid var(--legience-border-hairline, #e9ecef);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","7024","#495057","(unmapped)","color: var(--legience-text-secondary, #495057);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","7371","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","7375","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","7726","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","8183","#6366f1","(unmapped)","background: linear-gradient(135deg, var(--vz-primary), #6366f1);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","8244","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","8424","#1a1d2e","(unmapped)","background: linear-gradient(135deg, #1a1d2e, #2d325a);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","8424","#2d325a","(unmapped)","background: linear-gradient(135deg, #1a1d2e, #2d325a);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","8425","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","9322","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","9335","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","9348","#212529","(unmapped)","color: var(--legience-text-secondary, #212529);"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","9361","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","9720","#10b981","(unmapped)","color: #10b981;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","9732","#8b5cf6","(unmapped)","color: #8b5cf6;"
"src/app/modules/legal/components/ai-assistant/practice-areas/personal-injury/personal-injury.component.scss","9738","#64748b","(unmapped)","color: #64748b;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","2","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","26","#6c757d","(unmapped)","color: var(--legience-text-muted, #6c757d);"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","33","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","38","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","40","#405189","(unmapped)","border-bottom: 3px solid #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","50","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","54","#405189","(unmapped)","background-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","55","#405189","(unmapped)","border-color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","74","#e9ecef","(unmapped)","background: var(--legience-bg-subtle, #e9ecef);"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","88","#fff","--legience-bg-card","border: 3px solid #fff;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","93","#f8f9fa","(unmapped)","background: var(--legience-bg-card-hover, #f8f9fa);"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","114","#405189","(unmapped)","background: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","124","#e9ecef","(unmapped)","background: var(--legience-bg-subtle, #e9ecef);"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","136","#405189","(unmapped)","color: #405189;"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","147","#e9ecef","(unmapped)","background-color: var(--legience-bg-subtle, #e9ecef);"
"src/app/modules/legal/components/ai-assistant/practice-areas/immigration/immigration.component.scss","153","#f8f9fa","(unmapped)","background-color: var(--legience-bg-card-hover, #f8f9fa);"
